STATE,COUNTY,Cardiovascular diseases,Chronic respiratory diseases,HIV/AIDS and tuberculosis,Nutritional deficiencies,Age, Civilian_labor_force_2013 , Employed_2013 , Unemployed_2013 ,Unemployment_rate_2013,Crime_Count,Crime_rate
Colorado,Alamosa,252.6757026,85.76030825,0.992604367,2.1944771309999997,77.41021614,"7,562","6,827",735,9.7,1304,8416.161095
Colorado,Arapahoe,198.43307,57.34246079,1.6405910019999999,1.282430076,80.20409112,"326,280","304,753","21,527",6.6,35779,6358.902357
Colorado,Archuleta,149.2901865,44.671028899999996,0.516203486,1.502210303,82.08516512,"5,699","5,200",499,8.8,448,3446.153846
Colorado,Baca,274.6770018,60.68292008,0.531018156,2.230015608,78.07663472,"1,895","1,817",78,4.1,58,1537.238272
Colorado,Bent,241.07573619999997,120.52340190000001,1.0104069009999999,2.667095025,76.85881501,"1,646","1,519",127,7.7,126,2133.062468
Colorado,Boulder,198.43307,57.34246079,1.6405910019999999,1.282430076,80.20409112,"174,782","165,184","9,598",5.5,15829,5344.872414
Colorado,Chaffee,188.35725580000002,46.716191200000004,0.634509352,1.35847636,81.19905428,"8,301","7,790",511,6.2,621,3631.3665869999995
Colorado,Cheyenne,215.9896253,84.51114917,0.547245301,3.5461451569999998,79.6372083,969,928,41,4.2,6,351.49384889999993
Colorado,Clear Creek,176.3267193,48.21390598,0.7029966259999999,1.1396701390000001,81.62935827,"5,440","5,099",341,6.3,333,4236.641221
Colorado,Conejos,228.761941,59.66947517,0.774016755,1.805689251,78.1684657,"3,610","3,226",384,10.6,0,0.0
Colorado,Costilla,201.53263959999998,44.02184918,1.134678691,1.833354065,77.82418572,"1,596","1,417",179,11.2,0,0.0
Colorado,Crowley,223.4872824,111.843267,0.8508560740000001,1.7303402319999999,77.95161179,"1,322","1,227",95,7.2,2,31.04625893
Colorado,Custer,161.4607771,45.58658034,0.500906165,1.70586627,81.49185106,"1,919","1,797",122,6.4,112,2755.9055120000003
Colorado,Delta,245.29632519999998,61.08657905,0.54700078,1.612935754,78.96435084,"13,852","12,617","1,235",8.9,1611,5142.036387
Colorado,Dolores,216.0935357,75.38147819,0.40169810799999994,1.318294252,79.59684598,"1,014",930,84,8.3,38,1894.3170489999998
Colorado,Douglas,150.0026995,36.05581332,0.30266795399999996,1.000472067,83.70575751,"164,441","155,708","8,733",5.3,7224,2446.1104
Colorado,Eagle,110.87891090000002,24.59698217,0.34343958700000005,1.223495831,85.77906204,"31,874","29,947","1,927",6.0,2454,4568.216087
Colorado,El Paso,213.8442075,57.65018213,0.85750166,1.115972594,79.67197768,"306,761","282,583","24,178",7.9,41504,6855.666612000001
Colorado,Elbert,174.9349442,52.99015233,0.397237523,1.182974924,81.66004398,"12,693","11,946",747,5.9,199,879.6746529999999
Colorado,Fremont,256.3792138,75.29709943,1.130191943,1.654727667,77.88139592,"14,946","13,349","1,597",10.7,1698,3576.619273
Colorado,Garfield,192.07262240000003,54.87427051,0.5330247029999999,2.212638975,80.61882967,"30,944","28,635","2,309",7.5,1975,7346.3770269999995
Colorado,Gilpin,199.2102644,44.90228865,0.717272795,1.0277293029999999,80.82210871,"3,314","3,115",199,6.0,486,9344.356854000001
Colorado,Grand,164.42782649999995,34.85210438,0.38915686899999996,1.055878096,82.72571388,"8,769","8,257",512,5.8,664,4757.810261
Colorado,Gunnison,177.7910549,48.68467774,0.397688088,2.563393071,81.90507723,"9,635","9,108",527,5.5,1149,7507.350539
Colorado,Hinsdale,109.3606217,32.87963755,0.243895411,1.227627605,83.64092057,432,412,20,4.6,18,2125.1475800000003
Colorado,Huerfano,249.8256537,80.07150366,0.824303989,1.931736787,77.37975491,"2,541","2,193",348,13.7,10,239.92322459999997
Colorado,Jackson,174.73519480000004,47.30782038,0.289496328,1.3148445659999999,80.49582679,793,755,38,4.8,36,2716.981132
Colorado,Jefferson,198.43307,57.34246079,1.6405910019999999,1.282430076,80.20409112,"305,200","286,109","19,091",6.3,33395,6241.974404
Colorado,Kiowa,229.42653700000002,91.2820423,0.44352711,2.216559695,78.72140393,764,730,34,4.5,0,0.0
Colorado,Kit Carson,210.80146519999997,78.31287204,0.614221626,2.3865463819999997,79.58532584,"4,081","3,921",160,3.9,265,3659.210163
Colorado,La Plata,180.820743,47.08579446,0.5532818970000001,1.3185568090000002,81.62239118,"29,559","27,873","1,686",5.7,2623,5111.2670020000005
Colorado,Lake,208.3928904,52.57184626,0.5955433689999999,1.8212647659999999,80.02064882,"4,440","4,120",320,7.2,184,2292.26361
Colorado,Larimer,193.5873864,43.968884499999994,0.461340821,1.590062281,81.84629882,"174,165","164,046","10,119",5.8,18224,6113.241219
Colorado,Las Animas,252.5122412,56.21749774,1.33763599,1.751799233,77.63848433,"6,734","5,983",751,11.2,656,4058.401386
Colorado,Lincoln,208.3574181,71.2699944,0.51917289,1.595648142,79.72732034,"2,105","1,982",123,5.8,33,735.4579897000001
Colorado,Logan,237.40065530000004,62.69589667,0.7286604390000001,1.914827639,79.48339712,"10,798","10,245",553,5.1,884,4215.546018
Colorado,Mesa,235.0135558,73.77000193,0.7737553620000001,2.042103622,79.00524902,"73,542","67,108","6,434",8.7,9907,6777.631831000001
Colorado,Mineral,159.97464340000005,52.46597589,0.31138967100000003,1.473686005,81.44316914,425,400,25,5.9,4,408.58018389999995
Colorado,Moffat,230.93576780000004,78.82378981,0.36089504,1.792416055,78.58942436,"7,535","7,013",522,6.9,724,5193.314683
Colorado,Montezuma,239.21083419999997,87.85879613,0.697275942,1.406462514,77.60448014,"12,713","11,730",983,7.7,1326,5179.282869
Colorado,Montrose,209.2030701,62.67709916,0.479520977,1.8593349030000001,79.86877808,"19,297","17,474","1,823",9.4,2313,5578.198481
Colorado,Morgan,215.1926051,64.38463703,0.975391615,2.005412321,79.21542085,"14,659","13,702",957,6.5,794,2844.552717
Colorado,Otero,270.6388525,119.38214369999999,0.9587911109999999,2.022819307,76.62470067,"8,207","7,399",808,9.8,954,5247.236126
Colorado,Ouray,147.4338633,35.88564335,0.333391431,1.4331690000000001,82.96135926,"2,128","1,966",162,7.6,96,2492.2118379999997
Colorado,Park,156.51760430000004,37.23315976,0.468029935,1.334003279,82.34744371,"9,252","8,691",561,6.1,246,1421.965318
Colorado,Phillips,214.45975319999997,54.96655928,0.793080179,2.6364330259999997,80.43626431,"2,124","2,026",98,4.6,84,1872.4921980000001
Colorado,Pitkin,77.49778074,18.61161771,0.354146068,1.279937776,86.48103857,"10,782","10,084",698,6.5,1016,6521.599589
Colorado,Prowers,229.3397207,102.0498515,0.930279613,2.60742431,77.70145723,"5,857","5,489",368,6.3,320,2461.727825
Colorado,Pueblo,224.25346380000002,77.56040245,1.1708440629999999,1.8577558,77.84520498,"73,335","66,114","7,221",9.8,11377,7166.433601999999
Colorado,Rio Blanco,220.215478,69.54589322,0.35614295799999995,2.140785887,79.29470702,"3,072","2,831",241,7.8,188,2940.716409
Colorado,Rio Grande,285.01051760000007,80.17152046,0.813612505,2.080339866,77.82690957,"4,878","4,313",565,11.6,358,3247.460087
Colorado,Routt,154.2787146,46.24909199,0.277042002,1.274402449,82.64579652,"14,494","13,632",862,5.9,1161,5139.669750999999
Colorado,Saguache,191.98779230000002,61.68141677,0.626720122,1.7013463619999998,79.87288837,"2,953","2,620",333,11.3,133,1846.7092469999998
Colorado,San Juan,187.45152240000002,53.53277408,0.391069347,1.273906686,79.87678271,477,436,41,8.6,32,5797.101449
Colorado,San Miguel,113.22272790000001,35.62299606,0.35345084200000004,1.166922669,83.65126735,"4,777","4,459",318,6.7,304,3959.364418
Colorado,Sedgwick,246.765715,72.448324,0.5525542,1.7638452930000001,78.3057966,"1,090","1,022",68,6.2,38,1638.637344
Colorado,Summit,78.92944562,14.66755758,0.523786857,0.9578187459999999,86.69936685,"19,350","18,379",971,5.0,1995,7591.901970999999
Colorado,Teller,185.8957691,43.30067285,0.497145185,1.415615319,80.83212429,"11,712","10,798",914,7.8,541,2480.1723739999998
Colorado,Washington,226.1914523,70.45687621,0.452346204,1.6894068580000001,80.24473003,"2,549","2,432",117,4.6,150,3364.73755
Connecticut,Fairfield,208.5761998,33.88064129999999,1.8379052180000002,0.8604227409999999,81.84483054,"468,896","434,873","34,023",7.3,40256,4584.699522
Connecticut,Hartford,220.95725359999997,41.94009289,3.430798203,0.964077407,80.2211309,"465,640","428,369","37,271",8.0,54712,6387.58908
Connecticut,Litchfield,226.85628430000003,50.60318075,0.8029448229999999,0.9777158579999999,80.60112041,"104,499","97,061","7,438",7.1,4314,3704.6896869999996
Connecticut,Middlesex,192.7688109,43.86509781,0.997509575,0.7227491659999999,80.94540970000001,"90,808","84,708","6,100",6.7,5432,4999.861933
Connecticut,New Haven,221.9869975,43.95774698,2.946799494,0.87070467,79.88144865,"450,812","412,391","38,421",8.5,59423,7477.365815000001
Connecticut,New London,219.0863085,54.52946852,1.611077689,0.640514091,80.22611363,"137,276","126,137","11,139",8.1,8290,5980.7663170000005
Delaware,Kent,275.0789529,59.38154992,3.419280548,1.1756377709999999,77.67246970000002,"73,816","68,397","5,419",7.3,13601,8542.375862
Florida,Alachua,216.48062620000002,51.75692648,4.928760404,1.29320735,78.59182523,"129,435","122,038","7,397",5.7,25710,10664.95209
Florida,Baker,298.8649625,97.33686644,2.85927738,1.9578231609999999,75.21235076,"11,270","10,438",832,7.4,885,3353.797181
Florida,Bay,286.7710996,77.95032065,3.672916795,1.532631365,76.61088545,"86,420","80,126","6,294",7.3,16324,9933.790955
Florida,Bradford,261.5118449,75.61124883,3.787263907,2.31372872,76.04694658,"10,985","10,293",692,6.3,1577,5419.4302210000005
Florida,Brevard,228.2591244,53.64106036,2.5959209569999997,0.599309262,78.68649951,"258,685","237,228","21,457",8.3,43244,8027.533154000001
Florida,Broward,232.94065809999998,38.9115944,7.996764411,0.38373172899999997,80.30875406,"974,428","908,457","65,971",6.8,156368,8938.021229
Florida,Calhoun,294.3139592,86.42216859999998,1.953181251,2.15115508,76.10254503,"4,916","4,530",386,7.9,234,1725.2820170000002
Florida,Charlotte,187.36083440000002,46.11615218,1.7178509640000001,0.44140102200000003,80.63624531,"66,196","60,889","5,307",8.0,9248,6180.165731
Florida,Citrus,272.7352045,72.6590334,1.7591470869999999,0.496853493,77.27591059,"49,374","44,587","4,787",9.7,7234,5061.147958
Florida,Clay,253.8844574,74.83987336,1.665421999,1.309004155,78.02897112,"96,943","90,794","6,149",6.3,11380,6034.094223
Florida,Collier,137.46790190000002,29.86234759,2.256328629,0.407890517,83.43358931,"155,575","144,588","10,987",7.1,13840,4323.743412
Florida,Columbia,287.1309238,89.6401094,4.988564951,1.962867924,75.17256249,"27,867","25,759","2,108",7.6,5195,7421.110524
Florida,Dixie,291.4020921,85.00916672,2.8692734539999996,1.57130988,75.00220824,"5,846","5,348",498,8.5,1360,9093.340465000001
Florida,Duval,288.325242,65.17677648,7.353228927000001,2.31311616,76.35037781,"457,588","423,256","34,332",7.5,104824,12308.06804
Florida,Escambia,281.7728375,69.79796565,5.457029659,1.249806812,76.4198588,"138,979","128,926","10,053",7.2,31053,10310.548279999999
Florida,Flagler,190.4427614,42.75216024,2.65240914,1.287059739,79.67411135,"44,020","40,340","3,680",8.4,5180,5361.486312
Florida,Franklin,247.33934790000004,74.61365037,2.043376415,1.360566294,76.58856843,"4,992","4,716",276,5.5,655,5812.405715
Florida,Gadsden,303.3092031000001,54.91934536,7.346534686,2.7706592580000002,74.67800197,"18,866","17,138","1,728",9.2,2588,6377.211572
Florida,Gilchrist,253.47640069999997,73.42141665,2.3649168080000003,1.372786702,76.82528958,"6,623","6,103",520,7.9,592,3410.138249
Florida,Glades,185.1479564,44.20014494,2.815052113,0.5503754479999999,79.61131803,"5,468","5,062",406,7.4,503,4513.6396270000005
Florida,Gulf,279.7556029,80.12629107,2.052035107,1.837838899,76.58746091,"6,162","5,746",416,6.8,498,3181.4987539999997
Florida,Hamilton,291.1354475,75.48979958,4.784766925,2.325514852,75.96614124,"4,633","4,236",397,8.6,799,5572.215636
Florida,Hardee,218.3037638,59.95164149,3.152855498,0.8181667020000001,78.63670503,"11,052","10,141",911,8.2,1774,6146.916147
Florida,Hendry,274.7509032,58.18009815,4.144952518999999,0.476701416,77.14398437,"16,651","14,661","1,990",12.0,3212,8138.444777
Florida,Hernando,256.0196723,62.27818259,2.437985823,0.525174735,77.53187549,"66,338","60,381","5,957",9.0,11714,6681.611025
Florida,Highlands,214.117901,61.91428034,3.4222903,0.584865043,78.90483236,"36,128","32,688","3,440",9.5,6358,6318.57211
Florida,Hillsborough,246.5231412,52.81056583,5.733158925,0.95129078,78.51695296,"673,420","629,073","44,347",6.6,100150,8403.530574
Florida,Holmes,369.39393870000004,99.30072289,2.019546707,0.981415322,74.79452323,"7,012","6,461",551,7.9,617,3205.8609579999998
Florida,Indian River,194.35360409999998,38.64658738,2.7209005160000004,0.521951359,80.35918805,"61,499","55,568","5,931",9.6,8974,6726.128017
Florida,Jackson,312.6968518,65.42375512,2.997759503,1.265557755,76.38182975,"17,779","16,438","1,341",7.5,2318,4762.589632
Florida,Jefferson,265.59111690000003,54.68188418,3.9194462,1.7039305880000002,76.77158175,"5,469","5,045",424,7.8,645,4413.878054
Florida,Lafayette,277.0135398,79.52502096,2.47729586,1.609805075,77.00621459999998,"3,501","3,319",182,5.2,200,2482.0054600000003
Florida,Lake,220.22820530000004,45.96100729,3.346364846,0.838466267,79.16439118,"135,456","125,441","10,015",7.4,18307,5770.418842
Florida,Lee,194.03255280000002,40.66398916,2.722065459,0.483181198,81.01019006,"299,129","277,332","21,797",7.3,41090,6766.949487000001
Florida,Leon,237.77719930000004,49.01640955,4.6462952930000005,1.117495699,79.24564328,"148,268","139,235","9,033",6.1,25728,9727.841257
Florida,Levy,272.0252045,73.90866072,2.5241562859999997,1.218563874,75.58223407,"16,335","15,001","1,334",8.2,3048,7680.48381
Florida,Liberty,288.9925486,90.91493214,2.1427130030000003,1.733833636,76.29271452,"2,844","2,654",190,6.7,0,0.0
Florida,Madison,330.06117539999997,61.28491594,5.357579024,2.544968143,75.47044579,"7,910","7,295",615,7.8,1370,7308.615631000001
Florida,Manatee,217.60157379999998,39.29424033,3.350762451,0.442252835,80.46281406,"155,326","144,918","10,408",6.7,31666,9924.716826
Florida,Marion,258.17172400000004,58.91877317,3.305498895,0.601844657,77.29306240000003,"131,043","119,852","11,191",8.5,20795,6199.579043
Florida,Martin,172.5763892,46.28624146,2.365604532,0.423598965,80.99306239,"67,497","62,628","4,869",7.2,8397,6051.1068829999995
Florida,Miami-Dade,217.45990120000002,33.91340088,9.050929977000001,0.427485016,80.98884316,"1,291,199","1,195,237","95,962",7.4,285296,11492.67025
Florida,Monroe,206.4686174,40.15954657,6.664951997999999,0.9484225540000001,78.77472583,"44,317","42,172","2,145",4.8,8891,12548.33884
Florida,Nassau,239.4681502,68.98906054,2.05671302,1.350462338,77.76918912,"36,175","33,743","2,432",6.7,4262,6031.018282999999
Florida,Okaloosa,231.57466910000002,71.8747767,1.378694941,1.1908747640000001,78.49348453,"92,170","86,899","5,271",5.7,11419,6375.660933
Florida,Okeechobee,292.114771,73.71815453,3.168202388,0.528548154,76.10749601,"18,103","16,519","1,584",8.7,3242,7999.8025959999995
Florida,Orange,225.71964509999998,45.76057951,5.549638141,0.9413017579999999,79.72670052,"663,087","618,150","44,937",6.8,127629,11774.436090000001
Florida,Osceola,256.7183235,52.50745835,3.17068717,0.924204021,79.02423894,"147,899","136,197","11,702",7.9,23404,8550.43713
Florida,Palm Beach,192.8679354,31.44626455,6.229780232,0.307422358,81.39999778,"672,215","624,322","47,893",7.1,120181,9468.043453
Florida,Pasco,258.0574766,64.03925852,2.3533940319999997,0.695867281,77.73872557,"210,396","194,247","16,149",7.7,35228,7293.672385
Georgia,Appling,327.1797971000001,95.22759206,3.452812462,1.707368651,74.40708877,"8,673","7,741",932,10.7,1113,6173.387320000001
Georgia,Atkinson,349.86440719999996,116.4646397,4.648155153,2.372880134,73.82091859,"3,485","3,159",326,9.4,300,8559.201141
Georgia,Bacon,400.691152,89.13309648,4.553433889,1.337244797,72.95835296,"4,628","4,237",391,8.4,522,5004.314064
Georgia,Baker,251.44889069999996,52.70472069,4.206135462,1.818019558,77.96511342,"1,129","1,010",119,10.5,209,5555.555556
Georgia,Baldwin,334.781718,76.69313538,3.29220582,1.515264265,76.27410103,"18,527","16,649","1,878",10.1,4599,9841.222289
Georgia,Banks,281.4545629,67.92921825,1.141786962,1.774177649,77.59454651,"7,995","7,365",630,7.9,1332,7855.626327
Georgia,Barrow,292.918495,94.43552104,1.225232486,1.36107296,76.41876205,"34,681","32,118","2,563",7.4,4776,6541.211275
Georgia,Bartow,287.1340643000001,80.68332452,1.9089607419999999,2.262715905,76.17882801,"47,053","42,976","4,077",8.7,7842,8164.497656999999
Georgia,Ben Hill,318.4288324,86.04785078,6.611013405,2.120915473,73.61889162,"5,775","5,055",720,12.5,404,4804.376264
Georgia,Berrien,320.9646117000001,104.1744652,2.73203807,2.8263111960000002,75.26430809,"7,410","6,703",707,9.5,1008,6153.09486
Georgia,Bibb,386.1520298,69.59464054,7.811066374,2.485250689,73.81001223,"69,888","63,407","6,481",9.3,21200,13720.439569999999
Georgia,Bleckley,296.93273789999995,92.75843373,4.335415053999999,2.884152162,75.77855198,"4,788","4,118",670,14.0,940,7376.020087999999
Georgia,Brantley,320.2894908,114.18454550000001,1.5461404419999998,1.1295016359999999,74.77561869,"7,036","6,287",749,10.6,620,3989.960744
Georgia,Brooks,296.2602465,66.4561536,4.240183687,2.489315464,75.70399337,"6,682","6,125",557,8.3,1448,9206.510682
Georgia,Bryan,295.3007927,94.37802147,2.461244121,1.68968307,75.95441845,"15,417","14,270","1,147",7.4,1962,6126.4637
Georgia,Bulloch,265.43678650000004,68.70155778,4.1329659739999975,2.1717624719999997,77.02998972,"34,177","31,209","2,968",8.7,6089,8840.396649
Georgia,Burke,359.51212119999997,67.63440308,5.688235276,2.2604190269999997,73.39205666,"9,484","8,348","1,136",12.0,2747,12770.21059
Georgia,Butts,324.0522115,89.42250644,3.448485972,4.741850151,74.06029225,"10,197","9,250",947,9.3,1444,5799.196787
Georgia,Calhoun,376.5072658,63.22472329,7.392449686,1.726933755,73.89685015,"2,105","1,934",171,8.1,173,2773.324784
Georgia,Camden,286.2630465,72.38514740000002,1.743378505,1.4973622080000002,77.79355754,"21,579","19,904","1,675",7.8,3237,6960.841236
Georgia,Candler,302.4361733,78.77094582,4.302180299,1.695138473,74.4467879,"5,102","4,685",417,8.2,680,6384.9765259999995
Georgia,Carroll,340.2232735,79.20714021,1.9307013530000001,2.135461681,75.25694720000001,"51,854","46,866","4,988",9.6,9113,7825.205870000001
Georgia,Catoosa,267.4920436,72.17953831,1.090822267,1.830726813,78.27759917,"31,646","29,516","2,130",6.7,4069,6392.170416
Georgia,Charlton,306.3090845000001,87.4086815,3.1671032660000003,1.599919714,75.39285671,"4,919","4,504",415,8.4,557,5126.081354999999
Georgia,Chatham,275.90849330000003,55.90746816,7.138012083,1.509333929,77.21436414,"131,360","120,499","10,861",8.3,28090,11139.08992
Georgia,Chattahoochee,309.4568226,69.38071613,2.094860658,1.652431934,77.18307054,"2,461","2,191",270,11.0,0,0.0
